round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
240,conv1.mu_kernel,bbb,2400,0.19326230883598328,0.04847903549671173,0.032464757561683655,0.06538456678390503,4.032749176025391
240,conv1.mu_bias,bbb,32,1.0682575702667236,0.04939717426896095,0.040419310331344604,0.06921983510255814,21.75954818725586
240,conv2.mu_kernel,bbb,51200,0.0853581354022026,0.04881967231631279,0.03242284432053566,0.07458504289388657,1.765360713005066
240,conv2.mu_bias,bbb,64,0.3674699366092682,0.04928414151072502,0.03656833618879318,0.060351476073265076,7.542020797729492
240,fc1.mu_weight,bbb,819200,0.07940893620252609,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.6422553062438965
240,fc1.mu_bias,bbb,512,0.24314381182193756,0.04876093566417694,0.034524042159318924,0.0634235218167305,4.986293315887451
240,fc2.mu_weight,bbb,5120,0.06571591645479202,0.04866022989153862,0.03456151857972145,0.07151172310113907,1.3655989170074463
240,fc2.mu_bias,bbb,10,0.34785598516464233,0.04806216433644295,0.04248341917991638,0.05292188376188278,7.376202583312988
241,conv1.mu_kernel,bbb,2400,0.193416029214859,0.0484786219894886,0.03246460109949112,0.06538329273462296,4.0360612869262695
241,conv1.mu_bias,bbb,32,1.0689778327941895,0.049395252019166946,0.040416356176137924,0.06921795010566711,21.775142669677734
241,conv2.mu_kernel,bbb,51200,0.08536596596240997,0.048819649964571,0.03242284432053566,0.07458504289388657,1.7655224800109863
241,conv2.mu_bias,bbb,64,0.3675558567047119,0.04928358644247055,0.03656833618879318,0.06035162881016731,7.544524192810059
241,fc1.mu_weight,bbb,819200,0.0794086679816246,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.6422494649887085
241,fc1.mu_bias,bbb,512,0.24329282343387604,0.04876092076301575,0.03452404588460922,0.06342355161905289,4.9892473220825195
241,fc2.mu_weight,bbb,5120,0.06570989638566971,0.048660047352313995,0.034561559557914734,0.07151161134243011,1.365509271621704
241,fc2.mu_bias,bbb,10,0.34841805696487427,0.04806079715490341,0.0424819216132164,0.05292290821671486,7.388719081878662
242,conv1.mu_kernel,bbb,2400,0.19352203607559204,0.04847824200987816,0.03246453031897545,0.06538272649049759,4.038337230682373
242,conv1.mu_bias,bbb,32,1.0692589282989502,0.04939356446266174,0.04041452705860138,0.06921685487031937,21.78107261657715
242,conv2.mu_kernel,bbb,51200,0.08537257462739944,0.04881962761282921,0.03242284432053566,0.07458504289388657,1.7656643390655518
242,conv2.mu_bias,bbb,64,0.36773818731307983,0.04928312450647354,0.03656833618879318,0.060351528227329254,7.548638820648193
242,fc1.mu_weight,bbb,819200,0.0794084370136261,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.642244577407837
242,fc1.mu_bias,bbb,512,0.24342969059944153,0.048760898411273956,0.03452404588460922,0.06342355161905289,4.991999626159668
242,fc2.mu_weight,bbb,5120,0.06570686399936676,0.04865986481308937,0.03456149995326996,0.0715116634964943,1.3654556274414062
242,fc2.mu_bias,bbb,10,0.3490367829799652,0.04805927723646164,0.042480044066905975,0.052919819951057434,7.402346134185791
243,conv1.mu_kernel,bbb,2400,0.19367820024490356,0.04847783222794533,0.032464075833559036,0.06538235396146774,4.041643142700195
243,conv1.mu_bias,bbb,32,1.0694445371627808,0.04939206689596176,0.04041352868080139,0.06921517848968506,21.785324096679688
243,conv2.mu_kernel,bbb,51200,0.08537892997264862,0.048819612711668015,0.03242284432053566,0.07458504289388657,1.7657952308654785
243,conv2.mu_bias,bbb,64,0.3677603304386139,0.04928271844983101,0.03656833618879318,0.06035131588578224,7.549219131469727
243,fc1.mu_weight,bbb,819200,0.07940822839736938,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.6422401666641235
243,fc1.mu_bias,bbb,512,0.2435692846775055,0.04876088723540306,0.03452405333518982,0.06342359632253647,4.994760990142822
243,fc2.mu_weight,bbb,5120,0.06569107621908188,0.04865969344973564,0.03456135094165802,0.0715116634964943,1.3651422262191772
243,fc2.mu_bias,bbb,10,0.34975796937942505,0.04805799573659897,0.042479608207941055,0.052919525653123856,7.418135643005371
244,conv1.mu_kernel,bbb,2400,0.19379417598247528,0.04847744479775429,0.03246375918388367,0.06538350135087967,4.044028282165527
244,conv1.mu_bias,bbb,32,1.0696439743041992,0.049390338361263275,0.04041130840778351,0.06921446323394775,21.79007339477539
244,conv2.mu_kernel,bbb,51200,0.08538621664047241,0.04881959781050682,0.03242284432053566,0.07458504289388657,1.765950322151184
244,conv2.mu_bias,bbb,64,0.3679935932159424,0.049282319843769073,0.03656833618879318,0.060351237654685974,7.554320335388184
244,fc1.mu_weight,bbb,819200,0.07940800487995148,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.6422353982925415
244,fc1.mu_bias,bbb,512,0.2437196671962738,0.048760876059532166,0.03452404588460922,0.06342356652021408,4.997755527496338
244,fc2.mu_weight,bbb,5120,0.06569036096334457,0.04865951091051102,0.034561339765787125,0.07151124626398087,1.3651444911956787
244,fc2.mu_bias,bbb,10,0.35016995668411255,0.04805627465248108,0.04247905686497688,0.05291714891791344,7.426373481750488
245,conv1.mu_kernel,bbb,2400,0.19391115009784698,0.04847705364227295,0.03246384859085083,0.06538276374340057,4.046468257904053
245,conv1.mu_bias,bbb,32,1.0701370239257812,0.049388810992240906,0.04040795564651489,0.06921206414699554,21.799636840820312
245,conv2.mu_kernel,bbb,51200,0.0853925347328186,0.04881957545876503,0.03242284432053566,0.07458504289388657,1.7660824060440063
245,conv2.mu_bias,bbb,64,0.3680301308631897,0.049281761050224304,0.03656833618879318,0.060351237654685974,7.555070877075195
245,fc1.mu_weight,bbb,819200,0.07940777391195297,0.04881475865840912,0.02952762506902218,0.07759173214435577,1.6422299146652222
245,fc1.mu_bias,bbb,512,0.24386800825595856,0.04876086488366127,0.03452405333518982,0.06342357397079468,5.000702381134033
245,fc2.mu_weight,bbb,5120,0.06567754596471786,0.04865933209657669,0.03456113860011101,0.07151135057210922,1.364877462387085
245,fc2.mu_bias,bbb,10,0.3501501977443695,0.04805447906255722,0.04247782379388809,0.052915751934051514,7.426967620849609
246,conv1.mu_kernel,bbb,2400,0.1940508484840393,0.048476651310920715,0.032463524490594864,0.06538183242082596,4.049463272094727
246,conv1.mu_bias,bbb,32,1.0706034898757935,0.049387283623218536,0.04040485993027687,0.06921001523733139,21.809425354003906
246,conv2.mu_kernel,bbb,51200,0.08539897948503494,0.048819560557603836,0.03242284432053566,0.07458504289388657,1.766217827796936
246,conv2.mu_bias,bbb,64,0.3680262565612793,0.04928138107061386,0.03656833618879318,0.06035107374191284,7.55528450012207
246,fc1.mu_weight,bbb,819200,0.07940743118524551,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422224044799805
246,fc1.mu_bias,bbb,512,0.24402454495429993,0.048760849982500076,0.03452405333518982,0.0634235367178917,5.003798961639404
246,fc2.mu_weight,bbb,5120,0.0656692162156105,0.048659149557352066,0.034561045467853546,0.0715111643075943,1.3647257089614868
246,fc2.mu_bias,bbb,10,0.35062605142593384,0.04805279150605202,0.04247764125466347,0.052913762629032135,7.437033653259277
247,conv1.mu_kernel,bbb,2400,0.19417886435985565,0.04847627505660057,0.03246333822607994,0.06538083404302597,4.052107810974121
247,conv1.mu_bias,bbb,32,1.0710694789886475,0.04938587173819542,0.04040343314409256,0.06920851022005081,21.819236755371094
247,conv2.mu_kernel,bbb,51200,0.08540412038564682,0.04881954565644264,0.03242284432053566,0.07458504289388657,1.766322135925293
247,conv2.mu_bias,bbb,64,0.36814045906066895,0.04928096756339073,0.03656833618879318,0.0603509284555912,7.557652473449707
247,fc1.mu_weight,bbb,819200,0.07940729707479477,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422196626663208
247,fc1.mu_bias,bbb,512,0.24415633082389832,0.048760831356048584,0.03452405333518982,0.06342355161905289,5.006380081176758
247,fc2.mu_weight,bbb,5120,0.06566363573074341,0.04865897446870804,0.034560929983854294,0.07151113450527191,1.3646281957626343
247,fc2.mu_bias,bbb,10,0.35114651918411255,0.048051245510578156,0.042476586997509,0.05291265621781349,7.447962284088135
248,conv1.mu_kernel,bbb,2400,0.19430744647979736,0.04847590625286102,0.03246326744556427,0.06538039445877075,4.054814338684082
248,conv1.mu_bias,bbb,32,1.0716750621795654,0.04938437044620514,0.04040038585662842,0.06920939683914185,21.83191680908203
248,conv2.mu_kernel,bbb,51200,0.08541000634431839,0.04881952702999115,0.03242284432053566,0.07458504289388657,1.7664474248886108
248,conv2.mu_bias,bbb,64,0.368363618850708,0.04928049072623253,0.03656833618879318,0.060350872576236725,7.562586307525635
248,fc1.mu_weight,bbb,819200,0.07940704375505447,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422150135040283
248,fc1.mu_bias,bbb,512,0.24432697892189026,0.048760805279016495,0.03452405333518982,0.06342356652021408,5.009782791137695
248,fc2.mu_weight,bbb,5120,0.06566677242517471,0.04865879938006401,0.03456083685159683,0.07151090353727341,1.3646936416625977
248,fc2.mu_bias,bbb,10,0.35144585371017456,0.048049453645944595,0.04247431457042694,0.052910275757312775,7.455235481262207
249,conv1.mu_kernel,bbb,2400,0.1944284290075302,0.04847552254796028,0.03246296942234039,0.06538023054599762,4.057431697845459
249,conv1.mu_bias,bbb,32,1.0719101428985596,0.0493827685713768,0.040396805852651596,0.06920691579580307,21.836406707763672
249,conv2.mu_kernel,bbb,51200,0.08541787415742874,0.04881950840353966,0.03242284432053566,0.07458504289388657,1.7666096687316895
249,conv2.mu_bias,bbb,64,0.3683856725692749,0.04928002506494522,0.03656833618879318,0.060350846499204636,7.56298303604126
249,fc1.mu_weight,bbb,819200,0.07940676808357239,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422086954116821
249,fc1.mu_bias,bbb,512,0.24447233974933624,0.048760801553726196,0.03452405333518982,0.06342355161905289,5.012677192687988
249,fc2.mu_weight,bbb,5120,0.06566037237644196,0.04865863174200058,0.03456057608127594,0.07151108980178833,1.3645693063735962
249,fc2.mu_bias,bbb,10,0.3517485558986664,0.04804706200957298,0.042472925037145615,0.05290815606713295,7.462071418762207
250,conv1.mu_kernel,bbb,2400,0.1945435106754303,0.048475150018930435,0.03246290236711502,0.0653795525431633,4.05983304977417
250,conv1.mu_bias,bbb,32,1.0720772743225098,0.049381107091903687,0.04039379954338074,0.06920527666807175,21.83928680419922
250,conv2.mu_kernel,bbb,51200,0.0854237973690033,0.048819493502378464,0.03242284432053566,0.07458504289388657,1.766734004020691
250,conv2.mu_bias,bbb,64,0.36856043338775635,0.04927962273359299,0.03656833618879318,0.060350872576236725,7.5668439865112305
250,fc1.mu_weight,bbb,819200,0.07940666377544403,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422070264816284
250,fc1.mu_bias,bbb,512,0.24459350109100342,0.048760801553726196,0.03452405333518982,0.06342355161905289,5.01502799987793
250,fc2.mu_weight,bbb,5120,0.06565938889980316,0.048658452928066254,0.03456030786037445,0.0715111494064331,1.3645856380462646
250,fc2.mu_bias,bbb,10,0.35245808959007263,0.048045918345451355,0.042473550885915756,0.0529048927128315,7.477829933166504
251,conv1.mu_kernel,bbb,2400,0.1947048455476761,0.04847479984164238,0.03246243670582771,0.0653793215751648,4.063207149505615
251,conv1.mu_bias,bbb,32,1.0717992782592773,0.04938020557165146,0.04039156064391136,0.06920519471168518,21.833494186401367
251,conv2.mu_kernel,bbb,51200,0.08542969077825546,0.04881947115063667,0.03242284432053566,0.07458504289388657,1.7668572664260864
251,conv2.mu_bias,bbb,64,0.36853277683258057,0.04927922785282135,0.03656833618879318,0.06035105511546135,7.566272735595703
251,fc1.mu_weight,bbb,819200,0.07940641045570374,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.642201542854309
251,fc1.mu_bias,bbb,512,0.24475905299186707,0.048760786652565,0.03452405333518982,0.06342357397079468,5.0183491706848145
251,fc2.mu_weight,bbb,5120,0.06565974652767181,0.04865828901529312,0.03456028923392296,0.07151099294424057,1.3646270036697388
251,fc2.mu_bias,bbb,10,0.35273653268814087,0.04804519563913345,0.042472802102565765,0.05290398374199867,7.4835686683654785
252,conv1.mu_kernel,bbb,2400,0.19481255114078522,0.04847445338964462,0.032462332397699356,0.06537865102291107,4.065492153167725
252,conv1.mu_bias,bbb,32,1.0720014572143555,0.04937862604856491,0.04038955271244049,0.06920342892408371,21.837818145751953
252,conv2.mu_kernel,bbb,51200,0.08543643355369568,0.04881945624947548,0.03242284432053566,0.07458504289388657,1.766998291015625
252,conv2.mu_bias,bbb,64,0.36864787340164185,0.04927874356508255,0.03656833618879318,0.06035101041197777,7.5688018798828125
252,fc1.mu_weight,bbb,819200,0.07940635085105896,0.04881475493311882,0.02952762506902218,0.07759173214435577,1.6422004699707031
252,fc1.mu_bias,bbb,512,0.24492299556732178,0.04876077547669411,0.03452405706048012,0.06342355161905289,5.021604537963867
252,fc2.mu_weight,bbb,5120,0.06564940512180328,0.048658113926649094,0.03456000238656998,0.07151086628437042,1.3644071817398071
252,fc2.mu_bias,bbb,10,0.3530835211277008,0.04804404824972153,0.0424715019762516,0.052903033792972565,7.491180419921875
253,conv1.mu_kernel,bbb,2400,0.19494277238845825,0.04847409576177597,0.032461825758218765,0.06537783890962601,4.068225860595703
253,conv1.mu_bias,bbb,32,1.0721287727355957,0.04937686771154404,0.0403871163725853,0.06920293718576431,21.83993148803711
253,conv2.mu_kernel,bbb,51200,0.08544043451547623,0.048819441348314285,0.03242284432053566,0.07458504289388657,1.7670782804489136
253,conv2.mu_bias,bbb,64,0.36871325969696045,0.04927834868431091,0.03656833618879318,0.060350917279720306,7.570566177368164
253,fc1.mu_weight,bbb,819200,0.07940603047609329,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421939134597778
253,fc1.mu_bias,bbb,512,0.24507535994052887,0.04876076057553291,0.03452405333518982,0.0634235367178917,5.0246171951293945
253,fc2.mu_weight,bbb,5120,0.06564578413963318,0.04865795001387596,0.03455985710024834,0.07151099294424057,1.364333152770996
253,fc2.mu_bias,bbb,10,0.3532853126525879,0.04804306849837303,0.042470548301935196,0.05290244147181511,7.495816230773926
254,conv1.mu_kernel,bbb,2400,0.19509322941303253,0.04847376048564911,0.03246169164776802,0.06537643074989319,4.071352481842041
254,conv1.mu_bias,bbb,32,1.0719761848449707,0.04937489330768585,0.040384773164987564,0.06920108199119568,21.83711814880371
254,conv2.mu_kernel,bbb,51200,0.08544674515724182,0.04881942272186279,0.03242284432053566,0.07458504289388657,1.7672088146209717
254,conv2.mu_bias,bbb,64,0.36886295676231384,0.04927791655063629,0.03656833618879318,0.060350846499204636,7.573672294616699
254,fc1.mu_weight,bbb,819200,0.07940592616796494,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421916484832764
254,fc1.mu_bias,bbb,512,0.2452344298362732,0.04876074194908142,0.03452405706048012,0.0634235218167305,5.027811050415039
254,fc2.mu_weight,bbb,5120,0.06566136330366135,0.04865778610110283,0.03455984219908714,0.0715106800198555,1.36467707157135
254,fc2.mu_bias,bbb,10,0.3537429869174957,0.048041269183158875,0.0424702987074852,0.05289840325713158,7.50567102432251
255,conv1.mu_kernel,bbb,2400,0.19521766901016235,0.04847341403365135,0.032461341470479965,0.0653764083981514,4.073943614959717
255,conv1.mu_bias,bbb,32,1.0717782974243164,0.04937305301427841,0.04037982225418091,0.06920040398836136,21.83323860168457
255,conv2.mu_kernel,bbb,51200,0.0854531079530716,0.0488194078207016,0.03242284432053566,0.07458504289388657,1.7673412561416626
255,conv2.mu_bias,bbb,64,0.3687763810157776,0.04927752912044525,0.03656833618879318,0.06035074591636658,7.5720534324646
255,fc1.mu_weight,bbb,819200,0.079405777156353,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421884298324585
255,fc1.mu_bias,bbb,512,0.2453979253768921,0.04876072704792023,0.03452405333518982,0.0634235218167305,5.031089782714844
255,fc2.mu_weight,bbb,5120,0.06565983593463898,0.04865763336420059,0.034559667110443115,0.07151048630475998,1.3646578788757324
255,fc2.mu_bias,bbb,10,0.3536849319934845,0.048039376735687256,0.04247082397341728,0.052895911037921906,7.504786491394043
256,conv1.mu_kernel,bbb,2400,0.19532069563865662,0.048473063856363297,0.03246093541383743,0.0653761476278305,4.076103687286377
256,conv1.mu_bias,bbb,32,1.0721683502197266,0.04937153309583664,0.04037588834762573,0.06919844448566437,21.84126091003418
256,conv2.mu_kernel,bbb,51200,0.0854591429233551,0.048819392919540405,0.03242284432053566,0.07458504289388657,1.7674667835235596
256,conv2.mu_bias,bbb,64,0.36895567178726196,0.04927702993154526,0.03656833618879318,0.06035071611404419,7.575998783111572
256,fc1.mu_weight,bbb,819200,0.07940557599067688,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421840190887451
256,fc1.mu_bias,bbb,512,0.24555449187755585,0.04876071959733963,0.03452405706048012,0.0634235069155693,5.034238815307617
256,fc2.mu_weight,bbb,5120,0.06564769893884659,0.04865747690200806,0.03455956652760506,0.07151060551404953,1.3644343614578247
256,fc2.mu_bias,bbb,10,0.3539186716079712,0.04803755506873131,0.04246940463781357,0.052894532680511475,7.509790897369385
257,conv1.mu_kernel,bbb,2400,0.19543279707431793,0.04847272112965584,0.032460715621709824,0.06537516415119171,4.078459739685059
257,conv1.mu_bias,bbb,32,1.0720140933990479,0.04937009513378143,0.04036882147192955,0.06919696182012558,21.838050842285156
257,conv2.mu_kernel,bbb,51200,0.0854640007019043,0.04881937801837921,0.03242284432053566,0.07458504289388657,1.7675741910934448
257,conv2.mu_bias,bbb,64,0.3691125512123108,0.04927670210599899,0.03656833618879318,0.06035076454281807,7.579124450683594
257,fc1.mu_weight,bbb,819200,0.07940540462732315,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421796083450317
257,fc1.mu_bias,bbb,512,0.2457108199596405,0.04876069724559784,0.03452405333518982,0.0634235069155693,5.0373663902282715
257,fc2.mu_weight,bbb,5120,0.06564106047153473,0.04865731671452522,0.03455920144915581,0.07151063531637192,1.3643196821212769
257,fc2.mu_bias,bbb,10,0.3544478714466095,0.048035845160484314,0.04246976971626282,0.05289214104413986,7.521119117736816
258,conv1.mu_kernel,bbb,2400,0.19554221630096436,0.04847235232591629,0.03246065229177475,0.06537532806396484,4.0807952880859375
258,conv1.mu_bias,bbb,32,1.0727369785308838,0.04936870187520981,0.040361981838941574,0.06919748336076736,21.853347778320312
258,conv2.mu_kernel,bbb,51200,0.0854688361287117,0.048819366842508316,0.03242284432053566,0.07458504289388657,1.7676730155944824
258,conv2.mu_bias,bbb,64,0.36926722526550293,0.049276284873485565,0.03656833618879318,0.0603506937623024,7.582558631896973
258,fc1.mu_weight,bbb,819200,0.07940521836280823,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421769857406616
258,fc1.mu_bias,bbb,512,0.245859295129776,0.04876067861914635,0.03452405333518982,0.06342347711324692,5.040341377258301
258,fc2.mu_weight,bbb,5120,0.06563962996006012,0.04865714907646179,0.034559037536382675,0.07151078432798386,1.3642936944961548
258,fc2.mu_bias,bbb,10,0.3544391691684723,0.04803469032049179,0.042469821870326996,0.05289187282323837,7.5210065841674805
259,conv1.mu_kernel,bbb,2400,0.19567205011844635,0.048472028225660324,0.03246080130338669,0.06537415087223053,4.083523273468018
259,conv1.mu_bias,bbb,32,1.072629690170288,0.049367211759090424,0.04035366699099541,0.06919650733470917,21.851531982421875
259,conv2.mu_kernel,bbb,51200,0.08547431975603104,0.04881935194134712,0.03242284432053566,0.07458504289388657,1.7677879333496094
259,conv2.mu_bias,bbb,64,0.3693518340587616,0.04927586019039154,0.03656833618879318,0.060350727289915085,7.584237098693848
259,fc1.mu_weight,bbb,819200,0.07940497994422913,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421709060668945
259,fc1.mu_bias,bbb,512,0.2460050880908966,0.04876067489385605,0.03452405333518982,0.06342346221208572,5.043240547180176
259,fc2.mu_weight,bbb,5120,0.06563035398721695,0.04865699261426926,0.03455859422683716,0.07151059061288834,1.3641152381896973
259,fc2.mu_bias,bbb,10,0.3548644185066223,0.04803363233804703,0.0424678809940815,0.052889633923769,7.529884338378906
260,conv1.mu_kernel,bbb,2400,0.1957453340291977,0.04847170040011406,0.032460592687129974,0.06537367403507233,4.085127830505371
260,conv1.mu_bias,bbb,32,1.0731457471847534,0.049365632236003876,0.04034874215722084,0.06919468939304352,21.862789154052734
260,conv2.mu_kernel,bbb,51200,0.08547963947057724,0.04881933331489563,0.03242284432053566,0.07458504289388657,1.7678989171981812
260,conv2.mu_bias,bbb,64,0.36932748556137085,0.049275510013103485,0.03656833618879318,0.06035049259662628,7.583847999572754
260,fc1.mu_weight,bbb,819200,0.0794048085808754,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421676874160767
260,fc1.mu_bias,bbb,512,0.24615958333015442,0.048760659992694855,0.03452405333518982,0.06342345476150513,5.04632568359375
260,fc2.mu_weight,bbb,5120,0.06562706083059311,0.04865684360265732,0.034558411687612534,0.07151073962450027,1.3640843629837036
260,fc2.mu_bias,bbb,10,0.355040967464447,0.04803255945444107,0.04246748611330986,0.052887145429849625,7.533853054046631
261,conv1.mu_kernel,bbb,2400,0.19583801925182343,0.048471368849277496,0.03246058523654938,0.06537282466888428,4.0870280265808105
261,conv1.mu_bias,bbb,32,1.0732402801513672,0.04936432093381882,0.040340326726436615,0.06919366866350174,21.864526748657227
261,conv2.mu_kernel,bbb,51200,0.08548488467931747,0.048819318413734436,0.03242284432053566,0.07458504289388657,1.7680106163024902
261,conv2.mu_bias,bbb,64,0.36944952607154846,0.04927508533000946,0.03656833618879318,0.06035046651959419,7.586365222930908
261,fc1.mu_weight,bbb,819200,0.07940461486577988,0.04881475120782852,0.02952762506902218,0.07759173214435577,1.6421641111373901
261,fc1.mu_bias,bbb,512,0.246282160282135,0.04876064509153366,0.03452405333518982,0.06342347711324692,5.048785209655762
261,fc2.mu_weight,bbb,5120,0.06561234593391418,0.048656683415174484,0.03455819562077522,0.07151082158088684,1.3637778759002686
261,fc2.mu_bias,bbb,10,0.35537248849868774,0.04803059622645378,0.04246623441576958,0.05288592353463173,7.541431427001953
262,conv1.mu_kernel,bbb,2400,0.19590787589550018,0.04847104847431183,0.0324605256319046,0.06537248939275742,4.088512420654297
262,conv1.mu_bias,bbb,32,1.0737626552581787,0.04936277121305466,0.04033433273434639,0.06919273734092712,21.87628173828125
262,conv2.mu_kernel,bbb,51200,0.08548928052186966,0.04881930351257324,0.03242284432053566,0.07458504289388657,1.7681013345718384
262,conv2.mu_bias,bbb,64,0.36963093280792236,0.049274615943431854,0.03656833618879318,0.060350313782691956,7.59046745300293
262,fc1.mu_weight,bbb,819200,0.07940448075532913,0.048814743757247925,0.02952762506902218,0.07759173214435577,1.6421600580215454
262,fc1.mu_bias,bbb,512,0.2464427947998047,0.048760633915662766,0.03452405333518982,0.06342347711324692,5.052011489868164
262,fc2.mu_weight,bbb,5120,0.06560887396335602,0.048656534403562546,0.034558169543743134,0.07151050120592117,1.3637402057647705
262,fc2.mu_bias,bbb,10,0.35598254203796387,0.0480298176407814,0.04246575012803078,0.05288448557257652,7.554104804992676
263,conv1.mu_kernel,bbb,2400,0.19601386785507202,0.04847071319818497,0.03246031701564789,0.06537174433469772,4.090705394744873
263,conv1.mu_bias,bbb,32,1.0740959644317627,0.0493612065911293,0.040329087525606155,0.06919241696596146,21.883583068847656
263,conv2.mu_kernel,bbb,51200,0.08549527078866959,0.04881929233670235,0.03242284432053566,0.07458504289388657,1.7682271003723145
263,conv2.mu_bias,bbb,64,0.3697531819343567,0.049274176359176636,0.03656833618879318,0.06035025790333748,7.593033790588379
263,fc1.mu_weight,bbb,819200,0.07940426468849182,0.048814743757247925,0.02952762506902218,0.07759173214435577,1.6421561241149902
263,fc1.mu_bias,bbb,512,0.2465822696685791,0.04876062273979187,0.03452405333518982,0.06342346221208572,5.054827690124512
263,fc2.mu_weight,bbb,5120,0.06558893620967865,0.04865638539195061,0.03455819562077522,0.07151047140359879,1.3633406162261963
263,fc2.mu_bias,bbb,10,0.3561401963233948,0.04802863299846649,0.04246579483151436,0.05288296565413475,7.557699680328369
264,conv1.mu_kernel,bbb,2400,0.19611148536205292,0.048470381647348404,0.03246031701564789,0.06537129729986191,4.0928053855896
264,conv1.mu_bias,bbb,32,1.0741841793060303,0.0493597537279129,0.04032519459724426,0.06919136643409729,21.88545799255371
264,conv2.mu_kernel,bbb,51200,0.08549973368644714,0.048819273710250854,0.03242284432053566,0.07458504289388657,1.7683215141296387
264,conv2.mu_bias,bbb,64,0.3698280155658722,0.0492737777531147,0.03656833618879318,0.060350202023983,7.59453010559082
264,fc1.mu_weight,bbb,819200,0.07940395176410675,0.048814743757247925,0.02952762506902218,0.07759173214435577,1.6421496868133545
264,fc1.mu_bias,bbb,512,0.24671581387519836,0.04876061528921127,0.03452405333518982,0.06342346221208572,5.0575056076049805
264,fc2.mu_weight,bbb,5120,0.06558027863502502,0.04865623638033867,0.03455808386206627,0.07151034474372864,1.3631598949432373
264,fc2.mu_bias,bbb,10,0.35674962401390076,0.048027824610471725,0.04246561601758003,0.052882034331560135,7.570374965667725
265,conv1.mu_kernel,bbb,2400,0.19625088572502136,0.048470061272382736,0.032460372895002365,0.06537133455276489,4.0957865715026855
265,conv1.mu_bias,bbb,32,1.0740351676940918,0.04935866966843605,0.040317244827747345,0.06919211149215698,21.88339614868164
265,conv2.mu_kernel,bbb,51200,0.08550596982240677,0.04881926625967026,0.03242284432053566,0.07458504289388657,1.7684522867202759
265,conv2.mu_bias,bbb,64,0.36983102560043335,0.049273405224084854,0.03656833618879318,0.06035008653998375,7.594634056091309
265,fc1.mu_weight,bbb,819200,0.07940371334552765,0.048814743757247925,0.02952762506902218,0.07759173214435577,1.6421444416046143
265,fc1.mu_bias,bbb,512,0.2468726933002472,0.04876060411334038,0.03452405333518982,0.06342346221208572,5.060625076293945
265,fc2.mu_weight,bbb,5120,0.06557293981313705,0.04865608736872673,0.03455808386206627,0.07151006162166595,1.3630309104919434
265,fc2.mu_bias,bbb,10,0.35690322518348694,0.04802685230970383,0.0424642339348793,0.05288054794073105,7.573956489562988
266,conv1.mu_kernel,bbb,2400,0.19634225964546204,0.048469748347997665,0.0324605256319046,0.06537016481161118,4.097671031951904
266,conv1.mu_bias,bbb,32,1.0742303133010864,0.04935727268457413,0.040312524884939194,0.06919069588184357,21.88678741455078
266,conv2.mu_kernel,bbb,51200,0.08551035076379776,0.048819251358509064,0.03242284432053566,0.07458504289388657,1.7685428857803345
266,conv2.mu_bias,bbb,64,0.3699086308479309,0.04927300661802292,0.03656833618879318,0.06035010516643524,7.596048355102539
266,fc1.mu_weight,bbb,819200,0.07940354198217392,0.048814743757247925,0.02952762506902218,0.07759173214435577,1.642140507698059
266,fc1.mu_bias,bbb,512,0.24701067805290222,0.048760585486888885,0.03452405333518982,0.06342346221208572,5.0634002685546875
266,fc2.mu_weight,bbb,5120,0.06556735932826996,0.04865594580769539,0.0345580019056797,0.07150980085134506,1.3629350662231445
266,fc2.mu_bias,bbb,10,0.35727861523628235,0.048025548458099365,0.04246312379837036,0.05287977680563927,7.581701755523682
267,conv1.mu_kernel,bbb,2400,0.1964276134967804,0.04846945405006409,0.03246051073074341,0.06537067145109177,4.099497318267822
267,conv1.mu_bias,bbb,32,1.0745418071746826,0.049355749040842056,0.04030446335673332,0.06918935477733612,21.893390655517578
267,conv2.mu_kernel,bbb,51200,0.085515595972538,0.04881923273205757,0.03242284432053566,0.07458504289388657,1.7686529159545898
267,conv2.mu_bias,bbb,64,0.37007731199264526,0.0492725744843483,0.03656833618879318,0.06035005673766136,7.599899768829346
267,fc1.mu_weight,bbb,819200,0.07940339297056198,0.048814740031957626,0.02952762506902218,0.07759173214435577,1.642137885093689
