keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,135,0.2500049130392061,2.5248322244876467,25443.0,101770.0,0.08353656944409363,0.07865216804070053,0.15776806449289743,0.772811974013582,3.074550238306258,0.12449882562667208
0.25,drop075_keep025,0.75,136,0.2500049130392061,2.661606721178556,25443.0,101770.0,0.08908145377614307,0.08224663113768815,0.17113387458119336,0.7827003315891451,3.390467996956144,0.13195728642044985
0.25,drop075_keep025,0.75,137,0.2500049130392061,2.715282735635484,25443.0,101770.0,0.0907981656248796,0.08335178679013039,0.17558997976062135,0.7870700042511081,3.504763548650458,0.13429436722378868
0.25,drop075_keep025,0.75,138,0.2500049130392061,2.7236081678969453,25443.0,101770.0,0.09042894080064826,0.08308147877464271,0.17456295390111662,0.7854642615449331,3.510062411849013,0.13371299328892777
0.25,drop075_keep025,0.75,139,0.2500049130392061,2.7157400317033047,25443.0,101770.0,0.0897555552451799,0.08223726962847862,0.17362332593697566,0.7860152980414892,3.531753286556745,0.13256528519603747
0.25,drop075_keep025,0.75,140,0.2500049130392061,2.5709062856241696,25443.0,101770.0,0.08279550642554584,0.07747912550949207,0.15704208128991645,0.7752316664160884,3.166171024750112,0.12319034290973657
0.25,drop075_keep025,0.75,141,0.2500049130392061,2.816343556292932,25443.0,101770.0,0.09280116230134755,0.08398554271355271,0.1814308023564207,0.7935090369353566,3.748103789009486,0.13662308527878078
0.25,drop075_keep025,0.75,142,0.2500049130392061,2.6948471864455974,25443.0,101770.0,0.08688658159382649,0.08010319769460496,0.16723073632546312,0.7830923643496143,3.4474101116268177,0.12852935406733973
0.25,drop075_keep025,0.75,143,0.2500049130392061,2.756252616178607,25443.0,101770.0,0.08876633052176904,0.08134388570283153,0.17189168966446952,0.7875135888774728,3.5770815970631173,0.13113096211346822
0.25,drop075_keep025,0.75,144,0.2500049130392061,2.6674717995700674,25443.0,101770.0,0.08461429965287111,0.07820830242927924,0.16223329168507852,0.7807679817094139,3.389009207910361,0.125288832834033
