round,num_clients,num_examples,bayesian_dimension,client_id,complexity_per_weight,effective_kl_weight,local_steps,lr,posterior_mu_abs_mean,posterior_sigma_max,posterior_sigma_mean,posterior_sigma_min,posterior_snr_mean,resolved_kl_weight,rho_grad_l2_mean,rho_grad_nonzero_fraction,rho_update_l2,server_round,task_loss,train_accuracy,train_loss,update_l2,update_max_abs,update_rms,variance_floor_fraction
201,20,3855.5824989987987,851514.0,9.575570684821786,2.530785569272877,1.813341768523757e-06,305.23127753303964,0.005030512727486624,0.08020222277967781,0.07758824483282233,0.04881490566530943,0.030997552440281205,1.6586481267528106,1.1743788123272196e-06,0.032647992437910396,1.0,0.004218871870077586,201.0,0.7558157091039942,0.7160132158590308,0.8830679612327479,1.4460714857535413,0.2544392921140922,0.0011067799908301864,0.0
202,20,3855.5824989987987,851514.0,9.575570684821786,2.5307823625820136,1.8133417685237575e-06,305.23127753303964,0.004991539390559546,0.08020925678997644,0.07758824483282231,0.04881490279972285,0.030997552440281205,1.6587936581451717,1.1743788123272196e-06,0.03303525909200135,1.0,0.004141104856915176,202.0,0.755471598368886,0.7169423307969564,0.8827237242962725,1.4315603553905483,0.228371220617639,0.001095673604397485,0.0
203,20,3855.5824989987987,851514.0,9.575570684821786,2.530784036622945,1.813341768523757e-06,305.23127753303964,0.004952569677856613,0.08021644366803132,0.07758824483282233,0.04881489989209862,0.030997552440281205,1.6589425745156678,1.1743788123272196e-06,0.03307492653037712,1.0,0.004191046970088866,203.0,0.7539830593450036,0.7178394072887465,0.8812352066819473,1.435029473434845,0.2501263358098748,0.0010983287638934589,0.0
204,20,3855.5824989987987,851514.0,9.575570684821786,2.5307823234142215,1.8133417685237577e-06,305.23127753303964,0.0049136060052776,0.0802240066708914,0.07758824483282233,0.04881489704157584,0.03099755244028121,1.6590984427211637,1.1743788123272196e-06,0.03296612358214789,1.0,0.004140890089484618,204.0,0.7521080674849939,0.7182799359231079,0.879360121777613,1.4542502523155776,0.23648760959679097,0.001113039774851732,0.0
205,20,3855.5824989987987,851514.0,9.575570684821786,2.5307776528131893,1.813341768523757e-06,305.23127753303964,0.004874650788347835,0.0802309103142547,0.07758824483282233,0.04881489427423723,0.030997552440281205,1.659241595932608,1.1743788123272196e-06,0.032913413283059405,1.0,0.004174631391747259,205.0,0.7505593339311476,0.7197557068482177,0.8778111925901391,1.4453687813401912,0.24778835690309153,0.0011062421618280756,0.0
206,20,3855.5824989987987,851514.0,9.575570684821786,2.5307784851948165,1.8133417685237575e-06,305.23127753303964,0.004835706442068442,0.08023786631477738,0.07758824483282233,0.04881489136517889,0.030997552440281205,1.6593848996338014,1.1743788123272196e-06,0.033398531946222894,1.0,0.0041281390962694,206.0,0.7506108945307507,0.7183139767721264,0.8778627641190815,1.429613556087359,0.2489188607723941,0.0010941835822677638,0.0
207,20,3855.5824989987987,851514.0,9.575570684821786,2.530767393881749,1.813341768523757e-06,305.23127753303964,0.004796775380766636,0.08024491908474383,0.07758824483282233,0.048814888451100096,0.030997552440281205,1.6595310343584562,1.1743788123272194e-06,0.03290161700580834,1.0,0.004090069133836117,207.0,0.7464675454527896,0.7208930716860232,0.8737188428819991,1.4253684087821588,0.24405463751991796,0.001090934473118036,0.0
208,20,3855.5824989987987,851514.0,9.575570684821786,2.5307975155671363,1.8133417685237575e-06,305.23127753303964,0.004757860017946023,0.0802518197959139,0.07758824483282233,0.04881488558697425,0.03099755244028121,1.6596735201972748,1.1743788123272196e-06,0.03337402430564953,1.0,0.004071607413607812,208.0,0.7446117866493053,0.7215959150981177,0.8718646171437496,1.3958703787178264,0.2260645065884806,0.001068357560589332,0.0
209,20,3855.5824989987987,851514.0,9.575570684821786,2.530789419332922,1.8133417685237575e-06,305.23127753303964,0.0047189627661370056,0.08025847526439311,0.07758824483282233,0.048814882810670424,0.03099755244028121,1.659811592873825,1.1743788123272196e-06,0.03285857508546905,1.0,0.00402905776088117,209.0,0.7414798118157891,0.7236623948738488,0.8687322047685785,1.382192941573274,0.23916624877385537,0.0010578892580838442,0.0
210,20,3855.5824989987987,851514.0,9.575570684821786,2.5307801840759936,1.8133417685237575e-06,305.23127753303964,0.004680086036747201,0.08026527316124278,0.07758824483282233,0.04881488008075694,0.03099755244028121,1.6599517326101525,1.1743788123272198e-06,0.03328061434163156,1.0,0.0040808196981155665,210.0,0.7405537068910024,0.7235362434921907,0.8678056959518741,1.369552523392481,0.2254256408883898,0.00104821465896751,0.0
211,20,3855.5824989987987,851514.0,9.575570684821786,2.5307824487273707,1.813341768523757e-06,305.23127753303964,0.004641232239911956,0.0802719090023224,0.07758824358147139,0.04881487736229,0.030997552440281205,1.660089879279854,1.1743788123272196e-06,0.033592667868912574,1.0,0.0039258094627838145,211.0,0.7402235148572927,0.7229335202242692,0.8674755625784827,1.365835998646148,0.2439175907329984,0.0010453701417598954,0.0
212,20,3855.5824989987987,851514.0,9.575570684821786,2.5307835001291203,1.813341768523757e-06,305.23127753303964,0.004602403784344928,0.08027860623561925,0.07758824483282233,0.04881487463908791,0.03099755244028121,1.6602277229104851,1.1743788123272196e-06,0.03384832103321434,1.0,0.004109463319044796,212.0,0.7394753820378465,0.7242330796956346,0.8667275397711675,1.3594239178662133,0.23031328080545008,0.0010404625263503292,0.0
213,20,3855.5824989987987,851514.0,9.575570684821786,2.530790756643885,1.813341768523757e-06,305.23127753303964,0.004563603077188764,0.08028511102808761,0.07758824483282233,0.04881487197820455,0.03099755244028121,1.6603629311031443,1.1743788123272196e-06,0.03322015816265597,1.0,0.0038873807823739852,213.0,0.7357349211218127,0.7255586704044855,0.8629874175924823,1.354969109997631,0.231447628116579,0.0010370529492578315,0.0
214,20,3855.5824989987987,851514.0,9.575570684821786,2.5307926170637103,1.813341768523757e-06,305.23127753303964,0.004524832523865864,0.0802918525059225,0.07758824483282233,0.04881486920273294,0.03099755244028121,1.6605020932194603,1.1743788123272196e-06,0.03421080302034928,1.0,0.003935643101213043,214.0,0.7348604850494593,0.7261694032839409,0.8621130739493184,1.3532677002127078,0.217219324185579,0.0010357507409474484,0.0
215,20,3855.5824989987987,851514.0,9.575570684821786,2.530795454400342,1.8133417685237575e-06,305.23127753303964,0.004486094527929262,0.08029813648269438,0.07758824483282233,0.04881486653519903,0.030997552440281212,1.6606328935349712,1.1743788123272194e-06,0.03384675705671412,1.0,0.0039207310332715715,215.0,0.7336922325467126,0.7262454945935122,0.8609450229155895,1.3418347077838348,0.23479237573047518,0.0010270002694940986,0.0
216,20,3855.5824989987987,851514.0,9.575570684821786,2.530777214261397,1.8133417685237575e-06,305.23127753303964,0.004447391490913625,0.08030448428825744,0.07758824483282231,0.04881486384211337,0.030997552440281205,1.6607638733519567,1.1743788123272196e-06,0.03419864987618954,1.0,0.00398131772935985,216.0,0.7319820394898267,0.7265478574289146,0.8592338518980663,1.329081566350743,0.21343254136368423,0.001017239395362058,0.0
217,20,3855.5824989987987,851514.0,9.575570684821786,2.5307879788730077,1.8133417685237575e-06,305.23127753303964,0.004408725812186361,0.08031049677552048,0.07758824483282233,0.048814861322581456,0.03099755244028121,1.6608889521103403,1.1743788123272196e-06,0.03373254001689215,1.0,0.00374182427055321,217.0,0.7289922109849098,0.7291890268321986,0.8562445569348709,1.32413649878074,0.24560114752067105,0.001013454588114489,0.0
218,20,3855.5824989987987,851514.0,9.575570684821786,2.5307938779751855,1.813341768523757e-06,305.23127753303964,0.00437009988879888,0.08031685709260826,0.07758824483282233,0.04881485867963002,0.030997552440281198,1.661020154907789,1.1743788123272196e-06,0.03425881463733414,1.0,0.0037700248331833976,218.0,0.729570070981083,0.7277432919503404,0.8568227775077738,1.3250377297944806,0.22175536064515364,0.0010141443634561305,0.0
219,20,3855.5824989987987,851514.0,9.575570684821786,2.5308096360485273,1.813341768523757e-06,305.23127753303964,0.004331516115337988,0.08032298892005289,0.07758824483282231,0.04881485614826586,0.030997552440281205,1.661147905521327,1.1743788123272194e-06,0.03422163004881403,1.0,0.0037442864947809106,219.0,0.7289851554781321,0.7283920704845815,0.8562385784121791,1.3385903110711475,0.23957532726625083,0.001024517105003758,0.0
220,20,3855.5824989987987,851514.0,9.575570684821786,2.530797183012292,1.813341768523757e-06,305.23127753303964,0.004292976883777431,0.08032932035003958,0.07758824483282233,0.04881485371661776,0.030997552440281205,1.6612782154072507,1.1743788123272196e-06,0.03406763573609205,1.0,0.0037704674407228918,220.0,0.7266670781858815,0.7298658390068081,0.8539198494017195,1.331490686790416,0.21532555809524245,0.0010190832643024238,0.0
221,20,3855.5824989987987,851514.0,9.575570684821786,2.5308120415557793,1.813341768523757e-06,305.23127753303964,0.004254484583329625,0.08033517997814475,0.07758824483282233,0.04881485110963951,0.03099755244028121,1.6614005537268217,1.1743788123272194e-06,0.034731055334734806,1.0,0.003733622618798312,221.0,0.7269959925747967,0.7294673608329996,0.8542495366119663,1.3231129576944036,0.24297310326772067,0.0010126712002907817,0.0
222,20,3855.5824989987987,851514.0,9.575570684821786,2.530803170391049,1.8133417685237575e-06,305.23127753303964,0.004216041600297507,0.08034165092412082,0.07758824483282233,0.048814848420734656,0.030997552440281198,1.661533952097393,1.1743788123272196e-06,0.03492269337761237,1.0,0.0038540705497384295,222.0,0.7266335597918193,0.728968762515018,0.8538866996478394,1.3411793334265492,0.217176001678002,0.0010264986655054349,0.0
223,20,3855.5824989987987,851514.0,9.575570684821786,2.530805833582976,1.8133417685237575e-06,305.23127753303964,0.004177650317926628,0.08034701447068984,0.07758824483282233,0.04881484595985689,0.03099755244028122,1.6616461192420073,1.1743788123272196e-06,0.03434223241478971,1.0,0.003588617566414642,223.0,0.7242784618328774,0.7308590308370044,0.8515317144931187,1.3094072548768205,0.2442267379583623,0.0010021812640820878,0.0
224,20,3855.5824989987987,851514.0,9.575570684821786,2.530811733787567,1.813341768523757e-06,305.23127753303964,0.0041393131162573895,0.08035311916129247,0.07758824483282233,0.04881484334222132,0.030997552440281198,1.6617723651239138,1.1743788123272196e-06,0.03486849933472761,1.0,0.0036332241937378582,224.0,0.7226846187789993,0.7304144973968762,0.8499381129011291,1.3090920759459317,0.21980111374645458,0.0010019400355275692,0.0
225,20,3855.5824989987987,851514.0,9.575570684821786,2.530803067902649,1.8133417685237575e-06,305.23127753303964,0.004101032371977497,0.08035872804914197,0.07758824483282231,0.048814840851473834,0.03099755244028121,1.6618894704614275,1.1743788123272194e-06,0.03475188135747035,1.0,0.0036944274978555243,225.0,0.7214375945230201,0.7321105326391669,0.8486906561919053,1.2863339619885334,0.2315406965723647,0.0009845216537910976,0.0
226,20,3855.5824989987987,851514.0,9.575570684821786,2.5308048245964994,1.813341768523757e-06,305.23127753303964,0.004062810458274619,0.08036489153122602,0.07758824483282231,0.048814838216420346,0.030997552440281205,1.6620167179950778,1.1743788123272196e-06,0.03514242316619497,1.0,0.003740096376993859,226.0,0.7221216429554165,0.7315338406087305,0.8493748698814432,1.299283567834742,0.22146450612943172,0.000994432895926028,0.0
227,20,3855.5824989987987,851514.0,9.575570684821786,2.5308216347261387,1.8133417685237575e-06,305.23127753303964,0.004024649744689272,0.08037052466547737,0.07758824545796338,0.04881483573924035,0.03099755244028121,1.6621345491854107,1.1743788123272196e-06,0.035132353635816266,1.0,0.0034685521063948727,227.0,0.7202822595682872,0.7325550660792951,0.8475363093253238,1.2912581595012025,0.2324320964166103,0.0009882904877191645,0.0
228,20,3855.5824989987987,851514.0,9.575570684821786,2.5307990148975046,1.813341768523757e-06,305.23127753303964,0.003986552596967901,0.08037625734896592,0.07758824483282233,0.04881483325837573,0.030997552440281205,1.662253005566106,1.1743788123272194e-06,0.03488785007151029,1.0,0.003562623237867058,228.0,0.7214041808225401,0.7326832198638366,0.8486571146113353,1.2820268249752869,0.22084685995560147,0.0009812250995674726,0.0
229,20,3855.5824989987987,851514.0,9.575570684821786,2.5307919927969897,1.8133417685237575e-06,305.23127753303964,0.003948521376916246,0.08038184994838396,0.07758824483282233,0.04881483085399545,0.030997552440281198,1.6623701136116353,1.1743788123272196e-06,0.034848549698672814,1.0,0.003412476670866283,229.0,0.717878804198477,0.733071686023228,0.8451313977824315,1.2708399540169277,0.22792268876832247,0.0009726630021478831,0.0
230,20,3855.5824989987987,851514.0,9.575570684821786,2.5308040266053053,1.8133417685237575e-06,305.23127753303964,0.003910558442252891,0.08038741910669851,0.07758824483282233,0.04881482845990727,0.03099755244028121,1.6624849325338285,1.1743788123272196e-06,0.034835510293684036,1.0,0.0034263852308781383,230.0,0.7165369822522801,0.7341309571485783,0.8437902106000966,1.2500203760142692,0.21145287047136196,0.0009567283180206577,0.0
231,20,3855.5824989987987,851514.0,9.575570684821786,2.530813483943713,1.8133417685237575e-06,305.23127753303964,0.003872666146463131,0.08039309896737928,0.07758824483282233,0.048814826063632896,0.03099755244028121,1.662603628931291,1.1743788123272196e-06,0.0356712314379328,1.0,0.003424583958406858,231.0,0.7155339940319608,0.7340448538245896,0.842787558614796,1.268544307855007,0.2251580379339376,0.0009709059830357088,0.0
232,20,3855.5824989987987,851514.0,9.575570684821786,2.5308087330322713,1.813341768523757e-06,305.23127753303964,0.0038348468386530453,0.08039886282576067,0.07758824483282233,0.04881482365166925,0.030997552440281205,1.6627227515230063,1.1743788123272196e-06,0.03517378563202317,1.0,0.0034865155510031775,232.0,0.7147504058713003,0.7343752503003605,0.8420037715732872,1.2576491729220027,0.2081216598403277,0.0009625671716698511,0.0
233,20,3855.5824989987987,851514.0,9.575570684821786,2.5308246629644096,1.8133417685237575e-06,305.23127753303964,0.003797102863403875,0.08040409688792478,0.07758824483282231,0.048814821254628625,0.03099755244028121,1.6628320964556396,1.1743788123272196e-06,0.03523415495429902,1.0,0.003375385039607676,233.0,0.7136032600795571,0.7348858630356427,0.8408574878324149,1.2504217412294525,0.22207378552503762,0.0009570355109869505,0.0
234,20,3855.5824989987987,851514.0,9.575570684821786,2.5308109945540274,1.8133417685237569e-06,305.23127753303964,0.003759436560626675,0.08040958550481454,0.07758824483282231,0.04881481889524293,0.030997552440281212,1.6629459023382274,1.1743788123272196e-06,0.03535421257452943,1.0,0.003354170951236456,234.0,0.7132967783122564,0.7354825790949139,0.840550231648222,1.2313035973957835,0.20237055868745854,0.0009424030538329449,0.0
235,20,3855.5824989987987,851514.0,9.575570684821786,2.530793548651052,1.8133417685237569e-06,305.23127753303964,0.0037218502654172525,0.08041494770930584,0.07758824483282233,0.04881481646689487,0.030997552440281205,1.6630579669060472,1.1743788123272196e-06,0.035442779488390336,1.0,0.003388724192518562,235.0,0.7118095909886053,0.7351722066479777,0.8390622130722034,1.2269810871468638,0.22447546878527488,0.0009390947333931915,0.0
236,20,3855.5824989987987,851514.0,9.575570684821786,2.530824543208351,1.813341768523757e-06,305.23127753303964,0.003684346307911394,0.08042051716833175,0.07758824483282231,0.048814814069756726,0.03099755244028121,1.6631732439493758,1.1743788123272196e-06,0.036045877920896766,1.0,0.003464179798048319,236.0,0.7115892415445236,0.7357729275130156,0.8388433886372509,1.2333796679941404,0.202618088987669,0.0009439920163568928,0.0
237,20,3855.5824989987987,851514.0,9.575570684821786,2.530808488720828,1.813341768523757e-06,305.23127753303964,0.003646927013140427,0.08042587138936938,0.07758824483282233,0.048814811722814454,0.030997552440281212,1.6632852087588883,1.1743788123272194e-06,0.035610695423867425,1.0,0.003230630941514665,237.0,0.7098642912196725,0.7367220664797759,0.8371177399638872,1.2289186800163858,0.2143593330668792,0.0009405777091931356,0.0
238,20,3855.5824989987987,851514.0,9.575570684821786,2.5308100167716723,1.8133417685237575e-06,305.23127753303964,0.0036095947008870652,0.08043118563386371,0.07758824483282233,0.04881480933345382,0.03099755244028121,1.6633955009845833,1.1743788123272196e-06,0.03596627262860619,1.0,0.0033396982073972776,238.0,0.708419044895207,0.7368742490989185,0.8356724412172354,1.2143968264529592,0.2037810087418814,0.0009294631155426072,0.0
239,20,3855.5824989987987,851514.0,9.575570684821786,2.5308142146774317,1.813341768523757e-06,305.23127753303964,0.0035723516855416127,0.08043633992647811,0.07758824483282233,0.04881480716235067,0.03099755244028121,1.663503206541902,1.1743788123272196e-06,0.035508456195226405,1.0,0.003071601804440404,239.0,0.7054364374836751,0.738516219463356,0.8326901410253325,1.2029952613904455,0.21079186728514335,0.0009207366976582502,0.0
240,20,3855.5824989987987,851514.0,9.575570684821786,2.530805196769524,1.8133417685237575e-06,305.23127753303964,0.003535200275958463,0.08044156487560848,0.07758824483282233,0.04881480485760896,0.030997552440281205,1.6636116685842426,1.1743788123272196e-06,0.0366154672877681,1.0,0.003306371218086374,240.0,0.7084606800767442,0.7378334000800961,0.8357138961069303,1.2037107020816196,0.20188705181903632,0.0009212842746275895,0.0
241,20,3855.5824989987987,851514.0,9.575570684821786,2.5308203531017166,1.8133417685237575e-06,305.23127753303964,0.0034981427753129845,0.0804465904814157,0.07758824483282233,0.04881480255440757,0.03099755244028121,1.6637171927107381,1.1743788123272196e-06,0.03657184708624135,1.0,0.0032292242884249776,241.0,0.7066922311709157,0.738476171405687,0.8339462901202495,1.2078691856732833,0.2193303952401621,0.0009244670539554393,0.0
242,20,3855.5824989987987,851514.0,9.575570684821786,2.53081025639283,1.8133417685237569e-06,305.23127753303964,0.0034611814809587206,0.08045209834502542,0.07758824483282233,0.048814800358707264,0.03099755244028121,1.6638309951386785,1.1743788123272196e-06,0.036333678803030144,1.0,0.003110129405226606,242.0,0.7045315985778816,0.7391649979975972,0.8317851209437308,1.210224819698692,0.1998166726859608,0.000926269985989385,0.0
243,20,3855.5824989987987,851514.0,9.575570684821786,2.530841200711262,1.813341768523757e-06,305.23127753303964,0.003424318684284978,0.08045694867039124,0.07758824483282233,0.048814798184577346,0.030997552440281212,1.6639332039959773,1.1743788123272196e-06,0.036698863779773244,1.0,0.003078652449010482,243.0,0.7052325738688875,0.7392070484581499,0.8324876610325438,1.1932674083234767,0.21586610356306238,0.0009132912890222816,0.0
244,20,3855.5824989987987,851514.0,9.575570684821786,2.5308151075280736,1.813341768523757e-06,305.23127753303964,0.003387556670574769,0.08046214576171971,0.07758824483282231,0.048814796014263626,0.03099755244028121,1.664040533403551,1.1743788123272196e-06,0.03646560679548782,1.0,0.003086587159324839,244.0,0.7049090422958963,0.739873848618342,0.8321627853990113,1.1758252912533405,0.1978236322347515,0.0008999416127710518,0.0
245,20,3855.5824989987987,851514.0,9.575570684821786,2.530809663513352,1.813341768523757e-06,305.23127753303964,0.0033508977188631372,0.08046692951787102,0.07758824483282233,0.0488147938794707,0.030997552440281212,1.664140962986191,1.1743788123272196e-06,0.03684981748739907,1.0,0.003105524812251642,245.0,0.7029989084209508,0.7392611133360034,0.8302523228726327,1.1621096704484857,0.20592397601009133,0.0008894440856306718,0.0
246,20,3855.5824989987987,851514.0,9.575570684821786,2.530830770697717,1.8133417685237575e-06,305.23127753303964,0.0033143441017958668,0.08047232443288603,0.07758824483282231,0.048814791735026605,0.030997552440281198,1.664252603903222,1.1743788123272196e-06,0.03712503221683279,1.0,0.003171251264928809,246.0,0.7030330554425234,0.7393632358830596,0.8302875074513576,1.1837626212151773,0.20497613315957997,0.0009060166084188642,0.0
247,20,3855.5824989987987,851514.0,9.575570684821786,2.530834439875236,1.8133417685237575e-06,305.23127753303964,0.003277898085488601,0.08047724617272689,0.07758824483282233,0.04881478956308633,0.030997552440281205,1.6643557819288792,1.1743788123272194e-06,0.03728600127083305,1.0,0.0031272470890759702,247.0,0.7019294969646118,0.739877853424109,0.8291842170679421,1.1737628533567486,0.21244183171914968,0.000898363084310484,0.0
248,20,3855.5824989987987,851514.0,9.575570684821786,2.530824011978504,1.8133417685237575e-06,305.23127753303964,0.0032415619293863452,0.080482287921174,0.07758824483282233,0.04881478736089469,0.030997552440281212,1.6644599366754795,1.1743788123272196e-06,0.03745180404899964,1.0,0.0031602891117588692,248.0,0.7014195704852234,0.7399399279134963,0.8286737775833048,1.1584644799958952,0.19306248571152299,0.0008866541655641753,0.0
249,20,3855.5824989987987,851514.0,9.575570684821786,2.530826027010464,1.813341768523757e-06,305.23127753303964,0.0032053378861234033,0.08048718315536277,0.07758824483282231,0.04881478512922619,0.030997552440281205,1.6645628139463529,1.1743788123272194e-06,0.03744477851739565,1.0,0.003007167664069901,249.0,0.7012446571506947,0.7409591509811776,0.8284989576113907,1.1431966088900019,0.2070164814478023,0.0008749685923341825,0.0
250,20,3855.5824989987987,851514.0,9.575570684821786,2.5308245932828495,1.8133417685237575e-06,305.23127753303964,0.0031692282013837197,0.08049231616317272,0.07758824483282233,0.04881478301835048,0.03099755244028121,1.6646689487904807,1.1743788123272198e-06,0.03728878504800175,1.0,0.0029275400195471536,250.0,0.7002124279235702,0.7407909491389667,0.8274666755380012,1.1498162422486682,0.19662024218963536,0.0008800350622979315,0.0
251,20,3855.5824989987987,851514.0,9.575570684821786,2.530842535304184,1.8133417685237575e-06,305.23127753303964,0.0031332351137616627,0.08049724111430369,0.07758824483282233,0.048814780951180324,0.03099755244028121,1.6647717518683047,1.1743788123272194e-06,0.037309049729619424,1.0,0.0029358545461768545,251.0,0.6976498809686181,0.742406888265919,0.8249049075937861,1.155055031376573,0.20913874132601223,0.0008840446752666308,0.0
252,20,3855.5824989987987,851514.0,9.575570684821786,2.530810047758831,1.8133417685237575e-06,305.23127753303964,0.003097360854623248,0.08050212983380076,0.07758824483282231,0.04881477886489838,0.030997552440281198,1.6648732743937726,1.1743788123272196e-06,0.03782494432426199,1.0,0.0029291579590241088,252.0,0.7004845053530168,0.7414617541049259,0.8277379824046283,1.1391239288063195,0.1952899354479052,0.0008718514844525323,0.0
253,20,3855.5824989987987,851514.0,9.575570684821786,2.530810663759323,1.8133417685237575e-06,305.23127753303964,0.0030616076479678023,0.08050701464155637,0.07758824483282233,0.04881477681295584,0.03099755244028121,1.6649753369270264,1.1743788123272196e-06,0.03823996820853937,1.0,0.0029564508469919057,253.0,0.6992783118270143,0.7414457348818583,0.8265317729479212,1.135255693534269,0.20833690818317135,0.0008688908525328054,0.0
254,20,3855.5824989987987,851514.0,9.575570684821786,2.53082291490131,1.8133417685237575e-06,305.23127753303964,0.0030259777102900863,0.08051170183416621,0.07758824533856648,0.04881477476305886,0.030997552440281205,1.6650722118828145,1.1743788123272196e-06,0.03814776342796386,1.0,0.002909852739625907,254.0,0.6977561119835736,0.7418161794152983,0.8250101577244104,1.1160560156959276,0.18970147496313872,0.000854195991683109,0.0
255,20,3855.5824989987987,851514.0,9.575570684821786,2.530835853098496,1.8133417685237575e-06,305.23127753303964,0.002990473250442891,0.08051647631018856,0.07758824567572944,0.04881477271935629,0.03099755244028121,1.6651720545407676,1.1743788123272196e-06,0.03814045050608507,1.0,0.0029078315998527266,255.0,0.6968103892819778,0.7431297557068481,0.8240650973979252,1.1066381010118582,0.20506929580299768,0.0008469878006425105,0.0
256,20,3855.5824989987987,851514.0,9.575570684821786,2.5308269328372024,1.8133417685237575e-06,305.23127753303964,0.0029550964695000967,0.08052126887771396,0.07758824483282231,0.04881477070230876,0.03099755244028121,1.6652715150581026,1.1743788123272194e-06,0.0381378626599942,1.0,0.002856738934768074,256.0,0.6960425448823295,0.7427933520224269,0.8232968510850565,1.1108650226830656,0.19535270016767237,0.0008502229604355005,0.0
257,20,3855.5824989987987,851514.0,9.575570684821786,2.530835306355207,1.813341768523757e-06,305.23127753303964,0.002919849560620221,0.08052574614200582,0.07758824483282233,0.04881476873002353,0.03099755244028121,1.6653651849947635,1.1743788123272194e-06,0.037906722265497794,1.0,0.0027920079058917904,257.0,0.6955328892434386,0.7431617941529834,0.8227876279266194,1.0948613222837804,0.2014316800150768,0.0008379742054080543,0.0
258,20,3855.5824989987987,851514.0,9.575570684821786,2.5308354307913112,1.8133417685237569e-06,305.23127753303964,0.0028847347089104554,0.08053051105201137,0.07758824483282234,0.04881476679857613,0.030997552440281205,1.665463875453926,1.1743788123272196e-06,0.03859256651774295,1.0,0.0027884117850111322,258.0,0.6941954414354532,0.7444713656387667,0.8214501403233659,1.102852767039308,0.18691562228758912,0.0008440906189051602,0.0
259,20,3855.5824989987987,851514.0,9.575570684821786,2.5308458920218384,1.813341768523757e-06,305.23127753303964,0.002849754091291197,0.0805351685856447,0.07758824483282231,0.04881476483744762,0.030997552440281205,1.6655616089058864,1.1743788123272196e-06,0.038852157425760314,1.0,0.0027354572196532545,259.0,0.6937209805401356,0.7441169403283941,0.8209762259288984,1.1015962317290546,0.19823311497246593,0.0008431289042507596,0.0
260,20,3855.5824989987987,851514.0,9.575570684821786,2.5308374909591924,1.8133417685237575e-06,305.23127753303964,0.0028149098763610996,0.08053948003531575,0.07758824483282233,0.04881476292321996,0.030997552440281205,1.6656505753015793,1.1743788123272196e-06,0.038744610836518915,1.0,0.002741575764683807,260.0,0.6940243281614425,0.7442230676812175,0.8212791157438664,1.073038700059238,0.18519174198780028,0.0008212718211459212,0.0
261,20,3855.5824989987987,851514.0,9.575570684821786,2.5308537320845654,1.813341768523757e-06,305.23127753303964,0.0027802042242626238,0.0805442647155315,0.07758824483282233,0.04881476102410921,0.03099755244028121,1.665750880051165,1.1743788123272196e-06,0.03862552250038305,1.0,0.0026689371645493053,261.0,0.6936488300204222,0.745086103323989,0.8209045055117735,1.0934218738314216,0.19960099669769377,0.0008368724944894739,0.0
262,20,3855.5824989987987,851514.0,9.575570684821786,2.53085420488492,1.813341768523757e-06,305.23127753303964,0.0027456392865481322,0.08054865112715968,0.07758824483282233,0.04881475913344361,0.03099755244028121,1.6658413690332081,1.1743788123272196e-06,0.038792460341375685,1.0,0.00268358529601802,262.0,0.6937965697609767,0.7443992791349621,0.8210522127000509,1.0794944298027607,0.18758520701348866,0.0008262128441705294,0.0
263,20,3855.5824989987987,851514.0,9.575570684821786,2.530839745730448,1.8133417685237575e-06,305.23127753303964,0.0027112172060464947,0.08055303229728096,0.07758824483282233,0.048814757261957914,0.03099755244028121,1.6659332639054478,1.1743788123272196e-06,0.03938546914289257,1.0,0.0026340108189989446,263.0,0.6926341247746717,0.7446655987184622,0.8198890880745353,1.0756840243687071,0.19268261450777352,0.000823296473484219,0.0
264,20,3855.5824989987987,851514.0,9.575570684821786,2.5308402472723754,1.8133417685237575e-06,305.23127753303964,0.0026769401167302483,0.08055740362658159,0.07758824483282231,0.04881475544443152,0.030997552440281212,1.6660238853581781,1.1743788123272196e-06,0.03930444828550633,1.0,0.0026009431694246727,264.0,0.6913720214368109,0.7450780937124549,0.8186270721267772,1.0666436992868547,0.18677612142618724,0.0008163772782647789,0.0
265,20,3855.5824989987987,851514.0,9.575570684821786,2.530855551009089,1.8133417685237575e-06,305.23127753303964,0.002642810143583307,0.08056170525386092,0.07758824483282233,0.04881475359385836,0.030997552440281205,1.666113646970994,1.1743788123272196e-06,0.03953205637150514,1.0,0.0025504426620820897,265.0,0.6924259398095746,0.7447877452943533,0.8196816488108936,1.0598964249663234,0.19269475819058882,0.0008112131157152941,0.0
266,20,3855.5824989987987,851514.0,9.575570684821786,2.530833512287937,1.8133417685237575e-06,305.23127753303964,0.0026088294024692203,0.08056603029586998,0.07758824483282233,0.048814751821528786,0.030997552440281205,1.6662029856851877,1.1743788123272194e-06,0.03920807044816158,1.0,0.0025756929130197107,266.0,0.6910340835074411,0.7451601922306769,0.8182887452435305,1.0477189819429822,0.18615574878235794,0.0008018928639777492,0.0
267,20,3855.5824989987987,851514.0,9.575570684821786,2.530831564660604,1.813341768523757e-06,305.23127753303964,0.002575000000000001,0.0805703973686674,0.07758824483282233,0.048814750022801945,0.03099755244028121,1.6662943428051824,1.1743788123272196e-06,0.039804726531147284,1.0,0.002558072584052,267.0,0.6904046949381989,0.7460612735282339,0.8176592790751658,1.0432375077748408,0.18541813543261076,0.0007984628772948039,0.0
