round,num_examples,train_loss,task_loss,train_accuracy,complexity_per_weight,resolved_kl_weight,effective_kl_weight,variance_floor_fraction,bayesian_dimension,lr,local_steps,rho_grad_l2_mean,rho_grad_nonzero_fraction,rho_update_l2,update_l2,update_rms,update_max_abs,posterior_mu_abs_mean,posterior_sigma_mean,posterior_sigma_min,posterior_sigma_max,posterior_snr_mean,client_id,server_round
3,5362.0,1.1012764804623814,0.9718891603361534,0.6144722118612458,2.530653944033803,1.1743788123272196e-06,2.521833877332219e-06,0.0,851514.0,0.009999386266013143,420.0,0.039321344471240145,1.0,0.011330745685065426,1.9422486612323255,0.0014865392040757143,0.20808853581547737,0.07975118228720678,0.04881525553956921,0.030997552440281205,0.07758829822999683,1.6492778009929445,7.0,3.0
3,473.0,0.7824627149432709,0.6626207667034726,0.8617336152219873,2.530607585430187,1.1743788123272196e-06,2.2245942259942924e-07,0.0,851514.0,0.009999386266013143,40.0,0.05859204464881264,1.0,0.005249348697246367,1.3363286019271294,0.0010227860602730248,0.22502890974283218,0.07973516830501001,0.048815260963623285,0.030997552440281205,0.07758828043093473,1.6489505572769037,3.0,3.0
3,2909.0,0.7161953212551826,0.5880098602643903,0.8438982468202131,2.530704343394082,1.1743788123272196e-06,1.3681489647816907e-06,0.0,851514.0,0.009999386266013143,230.0,0.03179500360317741,1.0,0.006851631412383106,1.5328657311600082,0.0011732097179090138,0.17755922675132751,0.07974040824631703,0.04881525968170892,0.030997552440281205,0.07758822703377202,1.6490596675117248,16.0,3.0
3,4106.0,0.27002604070359537,0.1439221833980259,0.9768874817340477,2.530703940097855,1.1743788123272196e-06,1.9311171018884915e-06,0.0,851514.0,0.009999386266013143,330.0,0.011843250858586,1.0,0.005422447222066737,1.7165922016084345,0.0013138284793474983,0.27691449224948883,0.07973955120666092,0.048815261064322955,0.030997552440281205,0.07758828043093473,1.6490427222287338,8.0,3.0
3,1021.0,1.1389640850313263,1.009622618226183,0.7202742409402546,2.5305826775895643,1.1743788123272196e-06,4.801925380000365e-07,0.0,851514.0,0.009999386266013143,80.0,0.05624278020143514,1.0,0.006043290810866557,1.431156072087931,0.001095364178014093,0.17808501422405243,0.07973464978750194,0.048815260636907234,0.030997552440281205,0.07758828043093473,1.648935348756882,5.0,3.0
3,3768.0,1.1697037140401811,1.042411120492182,0.6356157112526539,2.5306462097706754,1.1743788123272196e-06,1.7721503263311826e-06,0.0,851514.0,0.009999386266013143,300.0,0.04134097111647315,1.0,0.010082274066425973,1.9164880827402555,0.001466822825523117,0.2040378525853157,0.07974658799696101,0.04881525601351207,0.030997552440281205,0.07758826263187657,1.6491815570522663,13.0,3.0
4,3511.0,1.0920147266628328,0.9649327053452652,0.667644545713472,2.5306311547935274,1.1743788123272196e-06,1.6512791389991462e-06,0.0,851514.0,0.009998619134199535,280.0,0.03531788813498939,1.0,0.008243242506135435,2.0242995887625947,0.001549338537106085,0.28720478527247906,0.07975354548310173,0.04881525276345382,0.030997552440281205,0.07758831602906284,1.6493355415670563,10.0,4.0
4,4106.0,0.27558203517185786,0.14947928985014794,0.9767657087189479,2.530687739008332,1.1743788123272196e-06,1.9311171018884915e-06,0.0,851514.0,0.009998619134199535,330.0,0.011980527261003569,1.0,0.006192765261438704,1.8490923304349478,0.00141524012656713,0.31103754602372646,0.07974813129526576,0.0488152562199511,0.030997552440281205,0.07758831602906284,1.6492208778571344,8.0,4.0
4,2926.0,0.9409489516965837,0.812015621860143,0.663362952836637,2.5306804447852524,1.1743788123272196e-06,1.3761443351499577e-06,0.0,851514.0,0.009998619134199535,230.0,0.03518820777828903,1.0,0.007615356393605698,1.6542318316681477,0.0012660997118898423,0.225551575422287,0.07974833761235922,0.048815254330814205,0.030997552440281205,0.07758831602906284,1.6492293914435538,14.0,4.0
4,1029.0,1.481693790871849,1.3658175969957957,0.5168124392614188,2.530711695742981,1.1743788123272196e-06,4.839550652321622e-07,0.0,851514.0,0.009998619134199535,90.0,0.05660759367806163,1.0,0.006499833427511512,1.5134376984734728,0.0011583400810684483,0.1641506776213646,0.07974515065940584,0.04881525568477864,0.030997552440281205,0.07758831602906284,1.6491636978447783,18.0,4.0
4,473.0,0.8045483067411197,0.68470539993766,0.8856236786469345,2.5306237331388566,1.1743788123272196e-06,2.2245942259942924e-07,0.0,851514.0,0.009998619134199535,40.0,0.055353500468391395,1.0,0.004758751666368506,1.521813644489063,0.0011647507803635101,0.2340196669101715,0.07974367316596828,0.048815256096680075,0.030997552440281205,0.07758831602906284,1.6491237091569602,3.0,4.0
4,1781.0,1.0391618182624343,0.9102291626484457,0.782762492981471,2.5307302241318737,1.1743788123272196e-06,8.376326250519735e-07,0.0,851514.0,0.009998619134199535,140.0,0.03478436853533322,1.0,0.005621285961011379,1.62285123056421,0.0012420819356289657,0.24495297484099865,0.079743643636637,0.04881525502350538,0.030997552440281205,0.07758831602906284,1.6491257881055044,4.0,4.0
4,5362.0,1.094988740877801,0.9655999003128968,0.6284408802685565,2.5306834873503194,1.1743788123272196e-06,2.521833877332219e-06,0.0,851514.0,0.009998619134199535,420.0,0.03156655015552603,1.0,0.008620979669937176,1.8739526538234368,0.0014342674767106186,0.24555787816643715,0.07975532655523167,0.048815252021842344,0.030997552440281205,0.07758831602906284,1.649362424418894,7.0,4.0
4,3337.0,0.1520883218552454,0.02682629238441256,0.9923284387174108,2.530733684898857,1.1743788123272196e-06,1.5694441717004132e-06,0.0,851514.0,0.009998619134199535,270.0,0.004196997507611047,1.0,0.0045295797934636756,2.18462090164777,0.0016720436889281435,0.3635738492012024,0.07974719295839544,0.048815256980496505,0.030997552440281205,0.07758831602906284,1.6491901737261925,17.0,4.0
