label,method,model,metric,round,accuracy_percent,run_dir
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,159,75.32,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,160,75.36,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,161,75.55,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,162,75.39,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,163,75.5,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,164,75.39,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,165,75.51,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,166,75.64,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,167,75.92999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,168,75.62,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,169,75.67,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,170,75.77000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,171,76.14,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,172,75.67,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,173,76.11,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,174,75.64,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,175,75.97,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,176,75.73,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,177,75.91,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,178,76.0,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,179,75.92,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,180,76.22,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,181,76.23,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,182,75.78,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,183,76.1,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,184,76.14999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,185,75.98,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,186,75.94999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,187,76.14999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,188,75.94,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,189,76.1,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,190,76.55,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,191,76.05,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,192,75.87,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,193,76.5,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,194,76.3,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,195,76.35,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,196,76.58,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,197,76.47,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,198,76.46,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,199,76.55,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,200,76.42,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,201,76.6,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,202,76.39,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,203,76.46,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,204,76.24,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,205,76.36,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,206,76.52,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,207,76.34,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,208,76.33,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,209,76.57000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,210,76.64,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,211,76.37,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,212,76.78,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,213,76.83,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,214,76.94,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,215,76.53999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,216,76.96,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,217,76.66,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,218,76.59,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,219,76.84,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,220,76.68,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,221,76.51,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,222,76.71,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,223,76.72,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,224,76.78,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,225,76.7,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,226,76.82,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,227,76.57000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,228,76.74,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,229,76.6,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,230,76.86,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,231,76.94,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,232,76.96,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,233,76.92,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,234,76.96,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,235,76.89,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,236,76.8,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,237,76.75999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,238,77.33,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,239,77.08,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,240,76.98,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,241,77.27000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,242,76.98,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,243,77.01,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,244,77.24,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,245,77.21000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,246,77.05,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,247,77.03,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,248,77.3,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,249,77.16,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,250,77.16,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,251,77.12,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,252,77.23,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,253,77.21000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,254,77.24,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,255,77.25999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,256,77.01,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,257,77.31,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,258,77.32,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,259,77.35,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,260,77.12,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,261,77.53,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,262,77.41,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,263,77.25999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,264,77.39,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,265,77.63,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,266,77.36,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,267,77.18,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,268,77.51,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,269,77.53999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,270,77.39,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,271,77.69,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,272,77.52,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,273,77.56,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,274,77.53999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,275,77.7,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,276,77.46,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,277,77.09,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,278,77.01,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,279,77.25,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,280,77.49000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,281,77.28,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,282,77.3,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,283,77.18,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,284,77.46,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,285,77.60000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,286,77.58,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,287,77.44,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,288,77.56,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,289,77.63,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,290,77.64,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,291,77.74,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,292,77.55,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,293,77.55,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,294,77.81,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,295,77.62,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,296,77.57,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,297,77.38000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,298,77.38000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,299,77.59,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — BasicCNN,FedAvg,BasicCNN,accuracy,300,77.53999999999999,outputs/run_paperenv_fedavg_cifar10_a0p1_basiccnn_lr001_e10_r300_20260907_103853
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,0,10.0,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,1,10.0,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,2,10.0,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,3,10.13,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,4,10.0,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,5,18.060000000000002,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,6,10.12,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,7,21.07,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,8,11.940000000000001,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,9,25.540000000000003,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,10,23.74,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,11,26.96,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,12,25.22,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,13,24.94,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,14,30.049999999999997,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,15,27.3,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,16,31.759999999999998,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,17,29.830000000000002,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,18,34.870000000000005,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
FedAvg — ResNet-56,FedAvg,ResNet-56,accuracy,19,33.040000000000006,outputs/run_paperenv_fedavg_cifar10_a0p1_lr001_e10_r300_20260905_212040
